LISTING_ID,DATE,AVAILABLE,RESERVATION_ID,PRICE,MINIMUM_NIGHTS,MAXIMUM_NIGHTS
10813,2022-03-13,t,NULL,150,29,1125
10813,2022-03-14,t,NULL,150,29,1125
10813,2022-03-15,t,NULL,150,29,1125
10813,2022-03-16,t,NULL,150,29,1125
10813,2022-03-17,t,NULL,150,29,1125
10813,2022-03-18,t,NULL,150,29,1125
10813,2022-03-19,t,NULL,150,29,1125
10813,2022-03-20,t,NULL,150,29,1125
10813,2022-03-21,t,NULL,150,29,1125
10813,2022-03-22,t,NULL,150,29,1125
10813,2022-03-23,t,NULL,150,29,1125
10813,2022-03-24,t,NULL,150,29,1125
10813,2022-03-25,t,NULL,150,29,1125
10813,2022-03-26,t,NULL,150,29,1125
10813,2022-03-27,t,NULL,150,29,1125
10813,2022-03-28,t,NULL,150,29,1125
10813,2022-03-29,t,NULL,150,29,1125
10813,2022-03-30,t,NULL,150,29,1125
10813,2022-03-31,t,NULL,150,29,1125
10813,2022-04-01,t,NULL,150,29,1125
10813,2022-04-02,t,NULL,150,29,1125
10813,2022-04-03,t,NULL,150,29,1125
10813,2022-04-04,t,NULL,150,29,1125
10813,2022-04-05,t,NULL,150,29,1125
10813,2022-04-06,t,NULL,150,29,1125
10813,2022-04-07,t,NULL,150,29,1125
10813,2022-04-08,t,NULL,150,29,1125
10813,2022-04-09,t,NULL,150,29,1125
10813,2022-04-10,t,NULL,150,29,1125
10813,2022-04-11,t,NULL,150,29,1125
10813,2022-04-12,t,NULL,150,29,1125
10813,2022-04-13,t,NULL,150,29,1125
10813,2022-04-14,t,NULL,150,29,1125
10813,2022-04-15,t,NULL,150,29,1125
10813,2022-04-16,t,NULL,150,29,1125
10813,2022-04-17,t,NULL,150,29,1125
10813,2022-04-18,t,NULL,150,29,1125
10813,2022-04-19,t,NULL,150,29,1125
10813,2022-04-20,t,NULL,150,29,1125
10813,2022-04-21,t,NULL,150,29,1125
10813,2022-04-22,t,NULL,150,29,1125
10813,2022-04-23,t,NULL,150,29,1125
10813,2022-04-24,t,NULL,150,29,1125
10813,2022-04-25,t,NULL,150,29,1125
10813,2022-04-26,t,NULL,150,29,1125
10813,2022-04-27,t,NULL,150,29,1125
10813,2022-04-28,t,NULL,150,29,1125
10813,2022-04-29,t,NULL,150,29,1125
10813,2022-04-30,t,NULL,150,29,1125
10813,2022-05-01,t,NULL,150,29,1125
10813,2022-05-02,t,NULL,150,29,1125
10813,2022-05-03,t,NULL,150,29,1125
10813,2022-05-04,t,NULL,150,29,1125
10813,2022-05-05,t,NULL,150,29,1125
10813,2022-05-06,t,NULL,150,29,1125
10813,2022-05-07,t,NULL,150,29,1125
10813,2022-05-08,t,NULL,150,29,1125
10813,2022-05-09,t,NULL,150,29,1125
10813,2022-05-10,t,NULL,150,29,1125
10813,2022-05-11,t,NULL,150,29,1125
10813,2022-05-12,t,NULL,150,29,1125
10813,2022-05-13,t,NULL,150,29,1125
10813,2022-05-14,t,NULL,150,29,1125
10813,2022-05-15,t,NULL,150,29,1125
10813,2022-05-16,t,NULL,150,29,1125
10813,2022-05-17,t,NULL,150,29,1125
10813,2022-05-18,t,NULL,150,29,1125
10813,2022-05-19,t,NULL,150,29,1125
10813,2022-05-20,t,NULL,150,29,1125
10813,2022-05-21,t,NULL,150,29,1125
10813,2022-05-22,t,NULL,150,29,1125
10813,2022-05-23,t,NULL,150,29,1125
10813,2022-05-24,t,NULL,150,29,1125
10813,2022-05-25,t,NULL,150,29,1125
10813,2022-05-26,t,NULL,150,29,1125
10813,2022-05-27,t,NULL,150,29,1125
10813,2022-05-28,t,NULL,150,29,1125
10813,2022-05-29,t,NULL,150,29,1125
10813,2022-05-30,t,NULL,150,29,1125
10813,2022-05-31,t,NULL,150,29,1125
10813,2022-06-01,t,NULL,150,29,1125
10813,2022-06-02,t,NULL,150,29,1125
10813,2022-06-03,t,NULL,150,29,1125
10813,2022-06-04,t,NULL,150,29,1125
10813,2022-06-05,t,NULL,150,29,1125
10813,2022-06-06,t,NULL,150,29,1125
10813,2022-06-07,t,NULL,150,29,1125
10813,2022-06-08,t,NULL,150,29,1125
10813,2022-06-09,t,NULL,150,29,1125
10813,2022-06-10,t,NULL,150,29,1125
10813,2022-06-11,t,NULL,150,29,1125
10813,2022-06-12,t,NULL,150,29,1125
10813,2022-06-13,t,NULL,150,29,1125
10813,2022-06-14,t,NULL,150,29,1125
10813,2022-06-15,t,NULL,150,29,1125
10813,2022-06-16,t,NULL,150,29,1125
10813,2022-06-17,t,NULL,150,29,1125
10813,2022-06-18,t,NULL,150,29,1125
10813,2022-06-19,t,NULL,150,29,1125
10813,2022-06-20,t,NULL,150,29,1125
10813,2022-06-21,t,NULL,150,29,1125
10813,2022-06-22,t,NULL,150,29,1125
10813,2022-06-23,t,NULL,150,29,1125
10813,2022-06-24,t,NULL,150,29,1125
10813,2022-06-25,t,NULL,150,29,1125
10813,2022-06-26,t,NULL,150,29,1125
10813,2022-06-27,t,NULL,150,29,1125
10813,2022-06-28,t,NULL,150,29,1125
10813,2022-06-29,t,NULL,150,29,1125
10813,2022-06-30,t,NULL,150,29,1125
10813,2022-07-01,t,NULL,150,29,1125
10813,2022-07-02,t,NULL,150,29,1125
10813,2022-07-03,t,NULL,150,29,1125
10813,2022-07-04,t,NULL,150,29,1125
10813,2022-07-05,t,NULL,150,29,1125
10813,2022-07-06,t,NULL,150,29,1125
10813,2022-07-07,t,NULL,150,29,1125
10813,2022-07-08,t,NULL,150,29,1125
10813,2022-07-09,t,NULL,150,29,1125
10813,2022-07-10,t,NULL,150,29,1125
10813,2022-07-11,t,NULL,150,29,1125
10986,2021-07-12,f,145,100,29,1125
10986,2021-07-13,t,NULL,100,29,1125
10986,2021-07-14,t,NULL,100,29,1125
10986,2021-07-15,t,NULL,100,29,1125
10986,2021-07-16,t,NULL,100,29,1125
10986,2021-07-17,t,NULL,100,29,1125
10986,2021-07-18,t,NULL,100,29,1125
10986,2021-07-19,t,NULL,100,29,1125
10986,2021-07-20,f,146,100,29,1125
10986,2021-07-21,f,146,100,29,1125
10986,2021-07-22,f,146,100,29,1125
10986,2021-07-23,f,146,100,29,1125
10986,2021-07-24,f,146,100,29,1125
10986,2021-07-25,f,146,100,29,1125
10986,2021-07-26,f,146,100,29,1125
10986,2021-07-27,f,146,100,29,1125
10986,2021-07-28,f,146,100,29,1125
10986,2021-07-29,f,146,100,29,1125
10986,2021-07-30,f,146,100,29,1125
10986,2021-07-31,f,146,100,29,1125
10986,2021-08-01,f,146,100,29,1125
10986,2021-08-02,f,147,100,29,1125
10986,2021-08-03,f,147,100,29,1125
10986,2021-08-04,f,147,100,29,1125
10986,2021-08-05,f,147,100,29,1125
10986,2021-08-06,f,147,100,29,1125
10986,2021-08-07,f,147,100,29,1125
10986,2021-08-08,f,148,100,29,1125
10986,2021-08-09,f,148,100,29,1125
10986,2021-08-10,f,148,100,29,1125
10986,2021-08-11,f,149,100,29,1125
10986,2021-08-12,f,149,100,29,1125
10986,2021-08-13,f,149,100,29,1125
10986,2021-08-14,f,150,100,29,1125
10986,2021-08-15,f,150,100,29,1125
10986,2021-08-16,f,150,100,29,1125
10986,2021-08-17,f,150,100,29,1125
10986,2021-08-18,f,150,100,29,1125
10986,2021-08-19,f,150,100,29,1125
10986,2021-08-20,f,150,100,29,1125
10986,2021-08-21,f,150,100,29,1125
10986,2021-08-22,f,150,100,29,1125
10986,2021-08-23,f,150,100,29,1125
10986,2021-08-24,f,150,100,29,1125
10986,2021-08-25,f,150,100,29,1125
10986,2021-08-26,f,150,100,29,1125
10986,2021-08-27,f,151,100,29,1125
10986,2021-08-28,f,151,100,29,1125
10986,2021-08-29,f,151,100,29,1125
10986,2021-08-30,f,151,100,29,1125
10986,2021-08-31,f,151,100,29,1125
10986,2021-09-01,f,151,106,29,1125
10986,2021-09-02,f,151,106,29,1125
10986,2021-09-03,f,151,106,29,1125
10986,2021-09-04,f,151,106,29,1125
10986,2021-09-05,f,152,106,29,1125
10986,2021-09-06,f,153,106,29,1125
10986,2021-09-07,f,153,106,29,1125
10986,2021-09-08,t,NULL,106,29,1125
10986,2021-09-09,t,NULL,106,29,1125
10986,2021-09-10,t,NULL,106,29,1125
10986,2021-09-11,t,NULL,106,29,1125
10986,2021-09-12,t,NULL,106,29,1125
10986,2021-09-13,t,NULL,106,29,1125
10986,2021-09-14,t,NULL,106,29,1125
10986,2021-09-15,t,NULL,106,29,1125
10986,2021-09-16,t,NULL,106,29,1125
10986,2021-09-17,t,NULL,106,29,1125
10986,2021-09-18,t,NULL,106,29,1125
10986,2021-09-19,t,NULL,106,29,1125
10986,2021-09-20,t,NULL,106,29,1125
10986,2021-09-21,t,NULL,106,29,1125
10986,2021-09-22,t,NULL,106,29,1125
10986,2021-09-23,t,NULL,106,29,1125
10986,2021-09-24,t,NULL,106,29,1125
10986,2021-09-25,t,NULL,106,29,1125
10986,2021-09-26,t,NULL,106,29,1125
10986,2021-09-27,t,NULL,106,29,1125
10986,2021-09-28,t,NULL,106,29,1125
10986,2021-09-29,t,NULL,106,29,1125
10986,2021-09-30,t,NULL,106,29,1125
10986,2021-10-01,t,NULL,106,29,1125
10986,2021-10-02,t,NULL,106,29,1125
10986,2021-10-03,t,NULL,106,29,1125
10986,2021-10-04,t,NULL,106,29,1125
10986,2021-10-05,t,NULL,106,29,1125
10986,2021-10-06,t,NULL,106,29,1125
10986,2021-10-07,t,NULL,106,29,1125
10986,2021-10-08,t,NULL,106,29,1125
10986,2021-10-09,t,NULL,106,29,1125
10986,2021-10-10,t,NULL,106,29,1125
10986,2021-10-11,t,NULL,106,29,1125
10986,2021-10-12,t,NULL,106,29,1125
10986,2021-10-13,t,NULL,106,29,1125
10986,2021-10-14,t,NULL,106,29,1125
10986,2021-10-15,t,NULL,106,29,1125
10986,2021-10-16,t,NULL,106,29,1125
10986,2021-10-17,t,NULL,106,29,1125
10986,2021-10-18,t,NULL,106,29,1125
10986,2021-10-19,t,NULL,106,29,1125
10986,2021-10-20,t,NULL,106,29,1125
10986,2021-10-21,t,NULL,106,29,1125
10986,2021-10-22,t,NULL,106,29,1125
10986,2021-10-23,t,NULL,106,29,1125
10986,2021-10-24,t,NULL,106,29,1125
10986,2021-10-25,t,NULL,106,29,1125
10986,2021-10-26,t,NULL,106,29,1125
10986,2021-10-27,t,NULL,106,29,1125
10986,2021-10-28,t,NULL,106,29,1125
10986,2021-10-29,t,NULL,106,29,1125
10986,2021-10-30,t,NULL,106,29,1125
10986,2021-10-31,t,NULL,106,29,1125
10986,2021-11-01,t,NULL,106,29,1125
10986,2021-11-02,t,NULL,106,29,1125
10986,2021-11-03,t,NULL,106,29,1125
10986,2021-11-04,t,NULL,106,29,1125
10986,2021-11-05,t,NULL,106,29,1125
10986,2021-11-06,t,NULL,106,29,1125
10986,2021-11-07,t,NULL,106,29,1125
10986,2021-11-08,t,NULL,106,29,1125
10986,2021-11-09,t,NULL,106,29,1125
10986,2021-11-10,t,NULL,106,29,1125
10986,2021-11-11,t,NULL,106,29,1125
10986,2021-11-12,t,NULL,106,29,1125
10986,2021-11-13,t,NULL,106,29,1125
10986,2021-11-14,t,NULL,106,29,1125
10986,2021-11-15,t,NULL,106,29,1125
10986,2021-11-16,t,NULL,106,29,1125
10986,2021-11-17,t,NULL,106,29,1125
10986,2021-11-18,t,NULL,106,29,1125
10986,2021-11-19,t,NULL,106,29,1125
10986,2021-11-20,t,NULL,106,29,1125
10986,2021-11-21,t,NULL,106,29,1125
10986,2021-11-22,t,NULL,106,29,1125
10986,2021-11-23,t,NULL,106,29,1125
10986,2021-11-24,t,NULL,106,29,1125
10986,2021-11-25,t,NULL,106,29,1125
10986,2021-11-26,t,NULL,106,29,1125
10986,2021-11-27,t,NULL,106,29,1125
10986,2021-11-28,t,NULL,106,29,1125
10986,2021-11-29,t,NULL,106,29,1125
10986,2021-11-30,t,NULL,106,29,1125
10986,2021-12-01,t,NULL,106,29,1125
10986,2021-12-02,t,NULL,106,29,1125
10986,2021-12-03,t,NULL,106,29,1125
10986,2021-12-04,t,NULL,106,29,1125
10986,2021-12-05,t,NULL,106,29,1125
10986,2021-12-06,t,NULL,106,29,1125
10986,2021-12-07,t,NULL,106,29,1125
10986,2021-12-08,t,NULL,106,29,1125
10986,2021-12-09,t,NULL,106,29,1125
10986,2021-12-10,t,NULL,106,29,1125
10986,2021-12-11,t,NULL,106,29,1125
10986,2021-12-12,t,NULL,106,29,1125
10986,2021-12-13,t,NULL,106,29,1125
10986,2021-12-14,t,NULL,106,29,1125
10986,2021-12-15,t,NULL,106,29,1125
10986,2021-12-16,t,NULL,106,29,1125
10986,2021-12-17,t,NULL,106,29,1125
10986,2021-12-18,t,NULL,106,29,1125
10986,2021-12-19,t,NULL,106,29,1125
10986,2021-12-20,t,NULL,106,29,1125
10986,2021-12-21,t,NULL,106,29,1125
10986,2021-12-22,t,NULL,106,29,1125
10986,2021-12-23,t,NULL,106,29,1125
10986,2021-12-24,t,NULL,106,29,1125
10986,2021-12-25,t,NULL,106,29,1125
10986,2021-12-26,t,NULL,106,29,1125
10986,2021-12-27,t,NULL,106,29,1125
10986,2021-12-28,t,NULL,106,29,1125
10986,2021-12-29,t,NULL,106,29,1125
10986,2021-12-30,t,NULL,106,29,1125
10986,2021-12-31,t,NULL,106,29,1125
10986,2022-01-01,t,NULL,106,29,1125
10986,2022-01-02,t,NULL,106,29,1125
10986,2022-01-03,t,NULL,106,29,1125
10986,2022-01-04,t,NULL,106,29,1125
10986,2022-01-05,t,NULL,106,29,1125
10986,2022-01-06,t,NULL,106,29,1125
10986,2022-01-07,t,NULL,106,29,1125
10986,2022-01-08,t,NULL,106,29,1125
10986,2022-01-09,t,NULL,106,29,1125
10986,2022-01-10,t,NULL,106,29,1125
10986,2022-01-11,t,NULL,106,29,1125
10986,2022-01-12,t,NULL,106,29,1125
10986,2022-01-13,t,NULL,106,29,1125
10986,2022-01-14,t,NULL,106,29,1125
10986,2022-01-15,t,NULL,106,29,1125
10986,2022-01-16,t,NULL,106,29,1125
10986,2022-01-17,t,NULL,106,29,1125
10986,2022-01-18,t,NULL,106,29,1125
10986,2022-01-19,t,NULL,106,29,1125
10986,2022-01-20,t,NULL,106,29,1125
10986,2022-01-21,t,NULL,106,29,1125
10986,2022-01-22,t,NULL,106,29,1125
10986,2022-01-23,t,NULL,106,29,1125
10986,2022-01-24,t,NULL,106,29,1125
10986,2022-01-25,t,NULL,106,29,1125
10986,2022-01-26,t,NULL,106,29,1125
10986,2022-01-27,t,NULL,106,29,1125
10986,2022-01-28,t,NULL,106,29,1125
10986,2022-01-29,t,NULL,106,29,1125
10986,2022-01-30,t,NULL,106,29,1125
10986,2022-01-31,t,NULL,106,29,1125
10986,2022-02-01,t,NULL,106,29,1125
10986,2022-02-02,t,NULL,106,29,1125
10986,2022-02-03,t,NULL,106,29,1125
10986,2022-02-04,t,NULL,106,29,1125
10986,2022-02-05,t,NULL,106,29,1125
10986,2022-02-06,t,NULL,106,29,1125
10986,2022-02-07,t,NULL,106,29,1125
10986,2022-02-08,t,NULL,106,29,1125
10986,2022-02-09,t,NULL,106,29,1125
10986,2022-02-10,t,NULL,106,29,1125
10986,2022-02-11,t,NULL,106,29,1125
10986,2022-02-12,t,NULL,106,29,1125
10986,2022-02-13,t,NULL,106,29,1125
10986,2022-02-14,t,NULL,106,29,1125
10986,2022-02-15,t,NULL,106,29,1125
10986,2022-02-16,t,NULL,106,29,1125
10986,2022-02-17,t,NULL,106,29,1125
10986,2022-02-18,t,NULL,106,29,1125
10986,2022-02-19,t,NULL,106,29,1125
10986,2022-02-20,t,NULL,106,29,1125
10986,2022-02-21,t,NULL,106,29,1125
10986,2022-02-22,t,NULL,106,29,1125
10986,2022-02-23,t,NULL,106,29,1125
10986,2022-02-24,t,NULL,106,29,1125
10986,2022-02-25,t,NULL,106,29,1125
10986,2022-02-26,t,NULL,106,29,1125
10986,2022-02-27,t,NULL,106,29,1125
10986,2022-02-28,t,NULL,106,29,1125
10986,2022-03-01,t,NULL,106,29,1125
10986,2022-03-02,t,NULL,106,29,1125
10986,2022-03-03,t,NULL,106,29,1125
10986,2022-03-04,t,NULL,106,29,1125
10986,2022-03-05,t,NULL,106,29,1125
10986,2022-03-06,t,NULL,106,29,1125
10986,2022-03-07,t,NULL,106,29,1125
10986,2022-03-08,t,NULL,106,29,1125
10986,2022-03-09,t,NULL,106,29,1125
10986,2022-03-10,t,NULL,106,29,1125
10986,2022-03-11,t,NULL,106,29,1125
10986,2022-03-12,t,NULL,106,29,1125
10986,2022-03-13,t,NULL,106,29,1125
10986,2022-03-14,t,NULL,106,29,1125
10986,2022-03-15,t,NULL,106,29,1125
10986,2022-03-16,t,NULL,106,29,1125
10986,2022-03-17,t,NULL,106,29,1125
10986,2022-03-18,t,NULL,106,29,1125
10986,2022-03-19,t,NULL,106,29,1125
10986,2022-03-20,t,NULL,106,29,1125
10986,2022-03-21,t,NULL,106,29,1125
10986,2022-03-22,t,NULL,106,29,1125
10986,2022-03-23,t,NULL,106,29,1125
10986,2022-03-24,t,NULL,106,29,1125
10986,2022-03-25,t,NULL,106,29,1125
10986,2022-03-26,t,NULL,106,29,1125
10986,2022-03-27,t,NULL,106,29,1125
10986,2022-03-28,t,NULL,106,29,1125
10986,2022-03-29,t,NULL,106,29,1125
10986,2022-03-30,t,NULL,106,29,1125
10986,2022-03-31,t,NULL,106,29,1125
10986,2022-04-01,t,NULL,106,29,1125
10986,2022-04-02,t,NULL,106,29,1125
10986,2022-04-03,t,NULL,106,29,1125
10986,2022-04-04,t,NULL,106,29,1125
10986,2022-04-05,t,NULL,106,29,1125
10986,2022-04-06,t,NULL,106,29,1125
10986,2022-04-07,t,NULL,106,29,1125
10986,2022-04-08,t,NULL,106,29,1125
10986,2022-04-09,t,NULL,106,29,1125
10986,2022-04-10,t,NULL,106,29,1125
10986,2022-04-11,t,NULL,106,29,1125
10986,2022-04-12,t,NULL,106,29,1125
10986,2022-04-13,t,NULL,106,29,1125
10986,2022-04-14,t,NULL,106,29,1125
10986,2022-04-15,t,NULL,106,29,1125
10986,2022-04-16,t,NULL,106,29,1125
10986,2022-04-17,t,NULL,106,29,1125
10986,2022-04-18,t,NULL,106,29,1125
10986,2022-04-19,t,NULL,106,29,1125
10986,2022-04-20,t,NULL,106,29,1125
10986,2022-04-21,t,NULL,106,29,1125
10986,2022-04-22,t,NULL,106,29,1125
10986,2022-04-23,t,NULL,106,29,1125
10986,2022-04-24,t,NULL,106,29,1125
10986,2022-04-25,t,NULL,106,29,1125
10986,2022-04-26,t,NULL,106,29,1125
10986,2022-04-27,t,NULL,106,29,1125
10986,2022-04-28,t,NULL,106,29,1125
10986,2022-04-29,t,NULL,106,29,1125
10986,2022-04-30,t,NULL,106,29,1125
10986,2022-05-01,t,NULL,106,29,1125
10986,2022-05-02,t,NULL,106,29,1125
10986,2022-05-03,t,NULL,106,29,1125
10986,2022-05-04,t,NULL,106,29,1125
10986,2022-05-05,t,NULL,106,29,1125
10986,2022-05-06,t,NULL,106,29,1125
10986,2022-05-07,t,NULL,106,29,1125
10986,2022-05-08,t,NULL,106,29,1125
10986,2022-05-09,t,NULL,106,29,1125
10986,2022-05-10,t,NULL,106,29,1125
10986,2022-05-11,t,NULL,106,29,1125
10986,2022-05-12,t,NULL,106,29,1125
10986,2022-05-13,t,NULL,106,29,1125
10986,2022-05-14,t,NULL,106,29,1125
10986,2022-05-15,t,NULL,106,29,1125
10986,2022-05-16,t,NULL,106,29,1125
10986,2022-05-17,t,NULL,106,29,1125
10986,2022-05-18,t,NULL,106,29,1125
10986,2022-05-19,t,NULL,106,29,1125
10986,2022-05-20,t,NULL,106,29,1125
10986,2022-05-21,t,NULL,106,29,1125
10986,2022-05-22,t,NULL,106,29,1125
10986,2022-05-23,t,NULL,106,29,1125
10986,2022-05-24,t,NULL,106,29,1125
10986,2022-05-25,t,NULL,106,29,1125
10986,2022-05-26,t,NULL,106,29,1125
10986,2022-05-27,t,NULL,106,29,1125
10986,2022-05-28,t,NULL,106,29,1125
10986,2022-05-29,t,NULL,106,29,1125
10986,2022-05-30,t,NULL,106,29,1125
10986,2022-05-31,t,NULL,106,29,1125
10986,2022-06-01,t,NULL,106,29,1125
10986,2022-06-02,t,NULL,106,29,1125
10986,2022-06-03,t,NULL,106,29,1125
10986,2022-06-04,t,NULL,106,29,1125
10986,2022-06-05,t,NULL,106,29,1125
10986,2022-06-06,t,NULL,106,29,1125
10986,2022-06-07,t,NULL,106,29,1125
10986,2022-06-08,t,NULL,106,29,1125
10986,2022-06-09,t,NULL,106,29,1125
10986,2022-06-10,t,NULL,106,29,1125
10986,2022-06-11,t,NULL,106,29,1125
10986,2022-06-12,t,NULL,106,29,1125
10986,2022-06-13,t,NULL,106,29,1125
10986,2022-06-14,t,NULL,106,29,1125
10986,2022-06-15,t,NULL,106,29,1125
10986,2022-06-16,t,NULL,106,29,1125
10986,2022-06-17,t,NULL,106,29,1125
10986,2022-06-18,t,NULL,106,29,1125
10986,2022-06-19,t,NULL,106,29,1125
10986,2022-06-20,t,NULL,106,29,1125
10986,2022-06-21,t,NULL,106,29,1125
10986,2022-06-22,t,NULL,106,29,1125
10986,2022-06-23,t,NULL,106,29,1125
10986,2022-06-24,t,NULL,106,29,1125
10986,2022-06-25,t,NULL,106,29,1125
10986,2022-06-26,t,NULL,106,29,1125
10986,2022-06-27,t,NULL,106,29,1125
10986,2022-06-28,t,NULL,106,29,1125
10986,2022-06-29,t,NULL,106,29,1125
10986,2022-06-30,t,NULL,106,29,1125
10986,2022-07-01,t,NULL,106,29,1125
10986,2022-07-02,t,NULL,106,29,1125
10986,2022-07-03,t,NULL,106,29,1125
10986,2022-07-04,t,NULL,106,29,1125
10986,2022-07-05,t,NULL,106,29,1125
10986,2022-07-06,t,NULL,106,29,1125
10986,2022-07-07,t,NULL,106,29,1125
10986,2022-07-08,t,NULL,106,29,1125
10986,2022-07-09,t,NULL,106,29,1125
10986,2022-07-10,t,NULL,106,29,1125
10986,2022-07-11,t,NULL,106,29,1125
13247,2021-07-12,f,154,75,91,365
13247,2021-07-13,f,154,75,91,365
13247,2021-07-14,f,154,75,91,365
13247,2021-07-15,f,154,75,91,365
13247,2021-07-16,f,154,75,91,365
13247,2021-07-17,f,155,75,91,365
13247,2021-07-18,f,155,75,91,365
13247,2021-07-19,f,155,75,91,365
13247,2021-07-20,f,155,75,91,365
13247,2021-07-21,f,155,75,91,365
13247,2021-07-22,f,155,75,91,365
13247,2021-07-23,f,155,75,91,365
13247,2021-07-24,f,155,75,91,365
13247,2021-07-25,f,155,75,91,365
13247,2021-07-26,f,155,75,91,365
13247,2021-07-27,f,155,75,91,365
13247,2021-07-28,f,155,75,91,365
13247,2021-07-29,f,156,75,91,365
13247,2021-07-30,f,156,75,91,365
13247,2021-07-31,f,156,75,91,365
13247,2021-08-01,f,156,75,91,365
13247,2021-08-02,f,156,75,91,365
13247,2021-08-03,f,156,75,91,365
13247,2021-08-04,f,156,75,91,365
13247,2021-08-05,f,156,75,91,365
13247,2021-08-06,f,156,75,91,365
13247,2021-08-07,f,157,75,91,365
13247,2021-08-08,f,157,75,91,365
13247,2021-08-09,f,157,75,91,365
13247,2021-08-10,f,157,75,91,365
13247,2021-08-11,f,157,75,91,365
13247,2021-08-12,f,157,75,91,365
13247,2021-08-13,f,157,75,91,365
13247,2021-08-14,f,157,75,91,365
13247,2021-08-15,f,158,75,91,365
13247,2021-08-16,f,158,75,91,365
13247,2021-08-17,f,158,75,91,365
13247,2021-08-18,f,158,75,91,365
13247,2021-08-19,f,158,75,91,365
13247,2021-08-20,f,158,75,91,365
13247,2021-08-21,f,158,75,91,365
13247,2021-08-22,f,158,75,91,365
13247,2021-08-23,f,158,75,91,365
13247,2021-08-24,f,158,75,91,365
13247,2021-08-25,f,159,75,91,365
13247,2021-08-26,f,159,75,91,365
13247,2021-08-27,f,159,75,91,365
13247,2021-08-28,f,159,75,91,365
13247,2021-08-29,f,159,75,91,365
13247,2021-08-30,f,159,75,91,365
13247,2021-08-31,f,159,75,91,365
13247,2021-09-01,f,159,75,91,365
13247,2021-09-02,f,159,75,91,365
13247,2021-09-03,f,160,75,91,365
13247,2021-09-04,f,160,75,91,365
13247,2021-09-05,f,160,75,91,365
13247,2021-09-06,f,160,75,91,365
13247,2021-09-07,f,160,75,91,365
13247,2021-09-08,f,160,75,91,365
13247,2021-09-09,f,160,75,91,365
13247,2021-09-10,f,160,75,91,365
13247,2021-09-11,f,160,75,91,365
13247,2021-09-12,f,160,75,91,365
13247,2021-09-13,f,160,75,91,365
13247,2021-09-14,f,161,75,91,365
13247,2021-09-15,f,161,75,91,365
13247,2021-09-16,f,161,75,91,365
13247,2021-09-17,f,161,75,91,365
13247,2021-09-18,f,161,75,91,365
13247,2021-09-19,f,161,75,91,365
13247,2021-09-20,f,161,75,91,365
13247,2021-09-21,f,161,75,91,365
13247,2021-09-22,f,162,75,91,365
13247,2021-09-23,f,162,75,91,365
13247,2021-09-24,f,163,75,91,365
13247,2021-09-25,f,163,75,91,365
13247,2021-09-26,f,163,75,91,365
13247,2021-09-27,f,163,75,91,365
13247,2021-09-28,f,163,75,91,365
13247,2021-09-29,f,163,75,91,365
13247,2021-09-30,f,163,75,91,365
13247,2021-10-01,f,163,75,91,365
13247,2021-10-02,f,163,75,91,365
13247,2021-10-03,f,163,75,91,365
13247,2021-10-04,f,163,75,91,365
13247,2021-10-05,f,164,75,91,365
13247,2021-10-06,f,164,75,91,365
13247,2021-10-07,f,164,75,91,365
13247,2021-10-08,f,164,75,91,365
13247,2021-10-09,f,164,75,91,365
13247,2021-10-10,f,164,75,91,365
13247,2021-10-11,f,165,75,91,365
13247,2021-10-12,f,165,75,91,365
13247,2021-10-13,f,165,75,91,365
13247,2021-10-14,f,165,75,91,365
13247,2021-10-15,f,165,75,91,365
13247,2021-10-16,f,165,75,91,365
13247,2021-10-17,f,165,75,91,365
13247,2021-10-18,f,166,75,91,365
13247,2021-10-19,f,166,75,91,365
13247,2021-10-20,f,166,75,91,365
13247,2021-10-21,f,166,75,91,365
13247,2021-10-22,f,166,75,91,365
13247,2021-10-23,f,166,75,91,365
13247,2021-10-24,f,166,75,91,365
13247,2021-10-25,f,166,75,91,365
13247,2021-10-26,f,166,75,91,365
13247,2021-10-27,f,166,75,91,365
13247,2021-10-28,f,167,75,91,365
13247,2021-10-29,f,167,75,91,365
13247,2021-10-30,f,167,75,91,365
13247,2021-10-31,f,167,75,91,365
13247,2021-11-01,f,167,75,91,365
13247,2021-11-02,f,167,75,91,365
13247,2021-11-03,f,167,75,91,365
13247,2021-11-04,f,167,75,91,365
13247,2021-11-05,f,167,75,91,365
13247,2021-11-06,f,167,75,91,365
13247,2021-11-07,f,167,75,91,365
13247,2021-11-08,f,168,75,91,365
13247,2021-11-09,f,168,75,91,365
13247,2021-11-10,f,169,75,91,365
13247,2021-11-11,f,169,75,91,365
13247,2021-11-12,f,169,75,91,365
13247,2021-11-13,f,169,75,91,365
13247,2021-11-14,f,169,75,91,365
13247,2021-11-15,f,169,75,91,365
13247,2021-11-16,f,169,75,91,365
13247,2021-11-17,f,169,75,91,365
13247,2021-11-18,f,169,75,91,365
13247,2021-11-19,f,169,75,91,365
13247,2021-11-20,f,169,75,91,365
13247,2021-11-21,f,169,75,91,365
13247,2021-11-22,f,169,75,91,365
13247,2021-11-23,f,170,75,91,365
13247,2021-11-24,f,170,75,91,365
13247,2021-11-25,f,170,75,91,365
13247,2021-11-26,f,170,75,91,365
13247,2021-11-27,f,170,75,91,365
13247,2021-11-28,f,171,75,91,365
13247,2021-11-29,f,171,75,91,365
13247,2021-11-30,f,171,75,91,365
13247,2021-12-01,f,171,75,91,365
